상호,주소,상권업종대분류명,상권업종중분류명,상권업종소분류명,경도,위도,도로명주소
산울림라이브,서울특별시 광진구 면목로 195 (중곡동) 1층,음식,한식,백반/한정식,127.083056912837,37.5705047473535,서울특별시 광진구 면목로 195
코카인,서울특별시 광진구 면목로1길 28 (군자동),음식,기타 간이,그 외 기타 간이 음식점,127.074045010346,37.555035484757,서울특별시 광진구 면목로1 길 28
별난만두,서울특별시 광진구 아차산로29길 44 (화양동) 1층,음식,기타 간이,김밥/만두/분식,127.069094197676,37.5426882060198,서울특별시 광진구 아차산로29 길 44
한갑루짬뽕,서울특별시 광진구 동일로 112 (화양동) 2층,음식,중식,중국집,127.064467851702,37.5425345071294,서울특별시 광진구 동일로 112
속리산흑염소,서울특별시 광진구 용마산로4길 16 (중곡동) 1층,음식,한식,기타 한식 음식점,127.089048339608,37.5563145491495,서울특별시 광진구 용마산로4 길 16
빅베어8,서울특별시 광진구 능동로 209 (군자동) 2층,음식,서양식,경양식,127.073170747584,37.5516046351507,서울특별시 광진구 능동로 209
은행나무집,서울특별시 광진구 아차산로69길 20 (광장동),음식,한식,백반/한정식,127.09853553389,37.5429436666009,서울특별시 광진구 아차산로69 길 20
소유식당,서울특별시 광진구 긴고랑로13길 5 (중곡동) 1층,음식,한식,백반/한정식,127.081645594001,37.562825853643,서울특별시 광진구 긴고랑로13 길 5
할매순대국,서울특별시 광진구 광장로 77 (광장동) 1층,음식,한식,국/탕/찌개류,127.10567359859,37.5478816525004,서울특별시 광진구 광장로 77
히읗히읗,서울특별시 광진구 군자로10길 14-15 (군자동) 1층,음식,비알코올 ,카페,127.071581208844,37.5483663867991,서울특별시 광진구 군자로10 길 14 15
귀소,서울특별시 광진구 뚝섬로23길 3 (자양동) 1층,음식,한식,백반/한정식,127.063577298897,37.5368328033121,서울특별시 광진구 뚝섬로23 길 3
하루,서울특별시 광진구 구의로 9 (구의동) 1층,음식,한식,백반/한정식,127.089101305498,37.5389426770487,서울특별시 광진구 구의로 9
카페리브93,서울특별시 광진구 구의강변로 93 (구의동) 1층,음식,비알코올 ,카페,127.0937302264,37.5388701661603,서울특별시 광진구 구의강변로 93
술마시는뮤직노래방,서울특별시 광진구 구의로 72 (구의동),음식,주점,일반 유흥 주점,127.090709537824,37.5444154521544,서울특별시 광진구 구의로 72
황제바베큐,서울특별시 광진구 뚝섬로56길 25 (자양동) 1층,음식,한식,돼지고기 구이/찜,127.082769333244,37.5302435509983,서울특별시 광진구 뚝섬로56 길 25
지구상사,서울특별시 광진구 아차산로33길 27 (화양동) 3층,음식,주점,생맥주 전문,127.070239790328,37.541561906819,서울특별시 광진구 아차산로33 길 27
더마실카페,서울특별시 광진구 긴고랑로 41 (중곡동) 1층,음식,비알코올 ,카페,127.080896390237,37.5630002333348,서울특별시 광진구 긴고랑로 41
이찌방이야기,서울특별시 광진구 동일로22길 57 (화양동) 1층,음식,주점,요리 주점,127.067441898688,37.5417921383603,서울특별시 광진구 동일로22 길 57
괴르츠,서울특별시 광진구 아차산로78길 110 (광장동),음식,주점,요리 주점,127.110164098632,37.5499789896385,서울특별시 광진구 아차산로78 길 110
몽움,서울특별시 광진구 아차산로25길 24 (화양동) 1층,음식,주점,요리 주점,127.067038358407,37.5423926551153,서울특별시 광진구 아차산로25 길 24
허씨정통중경마라쌍궈,서울특별시 광진구 아차산로30길 17 (자양동) 1층,음식,중식,마라탕/훠궈,127.067578496853,37.5399100194047,서울특별시 광진구 아차산로30 길 17
굽네치킨중곡4 동,서울특별시 광진구 영화사로 47 (중곡동) 1층,음식,기타 간이,치킨,127.091937802272,37.5560394604232,서울특별시 광진구 영화사로 47
주하객잔,서울특별시 광진구 아차산로78길 170 (광장동) 1층,음식,중식,중국집,127.108321079096,37.5479377169447,서울특별시 광진구 아차산로78 길 170
소문난왕족발,서울특별시 광진구 자양로53길 118 (중곡동) 1층,음식,한식,족발/보쌈,127.088944969121,37.5573679806603,서울특별시 광진구 자양로53 길 118
서양반주식당,서울특별시 광진구 뚝섬로52가길 16 (자양동) 1층,음식,서양식,경양식,127.080270271786,37.5310530845507,서울특별시 광진구 뚝섬로52 가길 16
미식가의1 인찜닭1 인닭도리,서울특별시 광진구 동일로 226 (군자동) 1층,음식,한식,닭/오리고기 구이/찜,127.069726784519,37.5518839082784,서울특별시 광진구 동일로 226
딜란스쿠키,서울특별시 광진구 자양로28길 6 (구의동) 1층,음식,기타 간이,빵/도넛,127.08456783684,37.5423135991075,서울특별시 광진구 자양로28 길 6
가마로강정구의,서울특별시 광진구 광나루로 533 (구의동) 1층,음식,기타 간이,치킨,127.088845828052,37.5450588541434,서울특별시 광진구 광나루로 533
브레드하이픈,서울특별시 광진구 동일로38길 22 (군자동) 1층,음식,기타 간이,빵/도넛,127.070585020108,37.5511247744053,서울특별시 광진구 동일로38 길 22
바라보다,서울특별시 광진구 면목로 183 (중곡동) 1층,음식,주점,요리 주점,127.0828890626,37.5694221857271,서울특별시 광진구 면목로 183
중일가든,서울특별시 광진구 아차산로76가길 4 (광장동) 1층,음식,한식,돼지고기 구이/찜,127.107477330967,37.5475168578898,서울특별시 광진구 아차산로76 가길 4
화양대박치킨,서울특별시 광진구 아차산로29길 75 (화양동) 1층,음식,기타 간이,치킨,127.069585903428,37.5440977213014,서울특별시 광진구 아차산로29 길 75
쿤시,서울특별시 광진구 용마산로1길 111 (중곡동) 1층,음식,일식,일식 회/초밥,127.082649011018,37.5566884958167,서울특별시 광진구 용마산로1 길 111
커피온리,서울특별시 광진구 광나루로24길 29 (화양동),음식,비알코올 ,카페,127.076769023813,37.5452353633101,서울특별시 광진구 광나루로24 길 29
삼도리치킨,서울특별시 광진구 뚝섬로27길 55 (자양동),음식,기타 간이,치킨,127.066500981955,37.538297634307,서울특별시 광진구 뚝섬로27 길 55
오고,서울특별시 광진구 광장로 71-1 (광장동) 1층,음식,비알코올 ,카페,127.105098321506,37.5477241149585,서울특별시 광진구 광장로 71 1
본래순대,서울특별시 광진구 자양로 53 (자양동) 1층,음식,한식,국/탕/찌개류,127.084913382441,37.5325578716745,서울특별시 광진구 자양로 53
미주류,서울특별시 광진구 동일로32길 18 (군자동) 1층,음식,주점,요리 주점,127.069115145981,37.5491939582668,서울특별시 광진구 동일로32 길 18
최고집풍천장어,서울특별시 광진구 아차산로51길 79 (구의동) 1층,음식,한식,해산물 구이/찜,127.08499587504,37.5406229378276,서울특별시 광진구 아차산로51 길 79
가현스시,서울특별시 광진구 광나루로36길 21 (구의동) 1층,음식,일식,일식 회/초밥,127.086698332777,37.5439159485503,서울특별시 광진구 광나루로36 길 21
전주식당,서울특별시 광진구 광장로 75-1 (광장동) 1층,음식,한식,백반/한정식,127.105561086052,37.5478267371015,서울특별시 광진구 광장로 75 1
우리집,서울특별시 광진구 구의강변로 86 (구의동),음식,주점,요리 주점,127.094022353452,37.5381065121792,서울특별시 광진구 구의강변로 86
문가네본가면옥,서울특별시 광진구 아차산로51길 92 (구의동) 1층,음식,한식,냉면/밀면,127.085466249839,37.5410230448321,서울특별시 광진구 아차산로51 길 92
헬스스낵,서울특별시 광진구 워커힐로 177 (광장동) 2층,음식,기타 간이,김밥/만두/분식,127.111691182345,37.5586225695691,서울특별시 광진구 워커힐로 177
부뚜막,서울특별시 광진구 능동로37길 17 (중곡동) 1층,음식,주점,요리 주점,127.078919036462,37.5581191569377,서울특별시 광진구 능동로37 길 17
비비앤줄리,서울특별시 광진구 광나루로56길 29 (구의동) 1층,음식,기타 간이,김밥/만두/분식,127.096514325742,37.5369542342159,서울특별시 광진구 광나루로56 길 29
모츠,서울특별시 광진구 군자로3길 14 (화양동),음식,비알코올 ,카페,127.070427716629,37.5446539924935,서울특별시 광진구 군자로3 길 14
킹프레소,서울특별시 광진구 능동로19길 35 (화양동) 1층,음식,비알코올 ,카페,127.071835039837,37.5470618587479,서울특별시 광진구 능동로19 길 35
예산국수,서울특별시 광진구 아차산로 262 (자양동),음식,한식,국수/칼국수,127.072944230258,37.5369968145663,서울특별시 광진구 아차산로 262
치킨뱅이,서울특별시 광진구 천호대로111길 10 (중곡동) 1층,음식,기타 간이,치킨,127.082240048186,37.5568114646233,서울특별시 광진구 천호대로111 길 10
대한해물,서울특별시 광진구 아차산로51길 32 (구의동) 1층,음식,한식,백반/한정식,127.085159831961,37.5383175128034,서울특별시 광진구 아차산로51 길 32
김돈이,서울특별시 광진구 아차산로 397 (구의동),음식,한식,돼지고기 구이/찜,127.086707703141,37.5375816199732,서울특별시 광진구 아차산로 397
옹녀,서울특별시 광진구 자양번영로6길 67 (자양동) 1층,음식,한식,돼지고기 구이/찜,127.079200293745,37.5315763684357,서울특별시 광진구 자양번영로6 길 67
호정개발오페뜨,서울특별시 광진구 능동로 111 (화양동) 2층,음식,비알코올 ,카페,127.070835091269,37.5410079404983,서울특별시 광진구 능동로 111
미아리우동집,서울특별시 광진구 천호대로 677 (구의동),음식,기타 간이,김밥/만두/분식,127.09069983654,37.5508038362174,서울특별시 광진구 천호대로 677
북촌손만두,서울특별시 광진구 자양로 113 (자양동),음식,기타 간이,김밥/만두/분식,127.082958502078,37.5378949645998,서울특별시 광진구 자양로 113
다인컴패니,서울특별시 광진구 구의로 32-1 (구의동) 1층,음식,일식,일식 회/초밥,127.089839222509,37.5406063045991,서울특별시 광진구 구의로 32 1
군자생고기,서울특별시 광진구 천호대로107길 8 (중곡동) 1층,음식,한식,돼지고기 구이/찜,127.07862389884,37.5581889380688,서울특별시 광진구 천호대로107 길 8
컴포즈커피광진,서울특별시 광진구 자양로 312 (구의동) 1층,음식,비알코올 ,카페,127.093388233927,37.5530951589161,서울특별시 광진구 자양로 312
이히리베디히,서울특별시 광진구 영화사로 75 (구의동) 1층,음식,비알코올 ,카페,127.0942750255,37.5546337519663,서울특별시 광진구 영화사로 75
샐러디,서울특별시 광진구 자양로 112 (구의동) 1층,음식,기타 간이,피자,127.083651539119,37.5376660706883,서울특별시 광진구 자양로 112
야밤또주,서울특별시 광진구 아차산로 295 (자양동),음식,주점,요리 주점,127.075922678083,37.5386240325992,서울특별시 광진구 아차산로 295
궁전,서울특별시 광진구 자양로13길 26 (자양동) 지층,음식,주점,요리 주점,127.082629778413,37.5351712308749,서울특별시 광진구 자양로13 길 26
은지세,서울특별시 광진구 능동로41길 6 (중곡동) 1층,음식,기타 간이,빵/도넛,127.080470442213,37.5598973070887,서울특별시 광진구 능동로41 길 6
준하네포차,서울특별시 광진구 동일로18길 62 (자양동) 1층,음식,주점,요리 주점,127.066039645647,37.5389968068445,서울특별시 광진구 동일로18 길 62
다옴순대국감자탕군자점,서울특별시 광진구 천호대로 546 (군자동) 1층,음식,한식,백반/한정식,127.07864808475,37.5571439091358,서울특별시 광진구 천호대로 546
델트,서울특별시 광진구 광나루로54길 83 (구의동) 1층,음식,기타 간이,빵/도넛,127.094389206553,37.5377128624743,서울특별시 광진구 광나루로54 길 83
피자마루중곡,서울특별시 광진구 용마산로 47 (중곡동) 1층,음식,기타 간이,피자,127.08760448289,37.5577721125171,서울특별시 광진구 용마산로 47
군자교,서울특별시 광진구 군자로 140 (군자동) 1층,음식,중식,중국집,127.074995443774,37.5541418846868,서울특별시 광진구 군자로 140
명랑핫도그아차산역,서울특별시 광진구 천호대로131길 7 (구의동),음식,기타 간이,빵/도넛,127.090542325039,37.5516586219972,서울특별시 광진구 천호대로131 길 7
안다미로,서울특별시 광진구 천호대로111길 47 (중곡동) 1층,음식,기타 간이,김밥/만두/분식,127.082898758077,37.558474515019,서울특별시 광진구 천호대로111 길 47
술마켓바,서울특별시 광진구 천호대로 515 (중곡동) 1층,음식,한식,백반/한정식,127.075944222433,37.5588798248882,서울특별시 광진구 천호대로 515
가장맛있는족발,서울특별시 광진구 아차산로76길 25 (광장동),음식,한식,족발/보쌈,127.107945895588,37.5471329458353,서울특별시 광진구 아차산로76 길 25
국민냉면,서울특별시 광진구 자양로43길 47 (중곡동) 1층,음식,한식,냉면/밀면,127.090134203752,37.5526466341909,서울특별시 광진구 자양로43 길 47
동경에서먹었던규동,서울특별시 광진구 광나루로 373 (군자동) 1층,음식,일식,일식 카레/돈가스/덮밥,127.07156025348,37.5482310644311,서울특별시 광진구 광나루로 373
웃웃,서울특별시 광진구 뚝섬로 476-15 (자양동) 1층,음식,주점,일반 유흥 주점,127.062372336795,37.5363727162029,서울특별시 광진구 뚝섬로 476 15
고공,서울특별시 광진구 뚝섬로 620-1 (자양동) 1층,음식,한식,돼지고기 구이/찜,127.078548009105,37.5321749866244,서울특별시 광진구 뚝섬로 620 1
연길냉면,서울특별시 광진구 동일로18길 86 (자양동) 1층,음식,한식,냉면/밀면,127.067336555245,37.5384393944257,서울특별시 광진구 동일로18 길 86
이디야커피군자역점,서울특별시 광진구 능동로 290 (능동) 1층,음식,비알코올 ,카페,127.078961626501,37.5555785285795,서울특별시 광진구 능동로 290
청담에프앤비,서울특별시 광진구 구의강변로 92 (구의동) 1층,음식,한식,돼지고기 구이/찜,127.094163554292,37.5385941643444,서울특별시 광진구 구의강변로 92
덮밥랍스터를담다,서울특별시 광진구 자양번영로2길 26 (자양동) 1층,음식,한식,기타 한식 음식점,127.076355140194,37.5301665277942,서울특별시 광진구 자양번영로2 길 26
제이라이브7080,서울특별시 광진구 천호대로112길 7 (능동),음식,주점,요리 주점,127.08157528534,37.5556439408052,서울특별시 광진구 천호대로112 길 7
산해진미,서울특별시 광진구 영화사로 5-6 (중곡동) 1층,음식,한식,백반/한정식,127.088614259995,37.5585007517403,서울특별시 광진구 영화사로 5 6
아차산막국수,서울특별시 광진구 자양로 319 (구의동) 1층,음식,한식,국수/칼국수,127.093717585214,37.553935665085,서울특별시 광진구 자양로 319
포그니,서울특별시 광진구 면목로 109-1 (중곡동) 2층,음식,한식,백반/한정식,127.079655407162,37.563585258127,서울특별시 광진구 면목로 109 1
카페인모아,서울특별시 광진구 아차산로 292 (자양동) 1층,음식,비알코올 ,카페,127.075270228549,37.5383125673564,서울특별시 광진구 아차산로 292
넌부대난김밥,서울특별시 광진구 광나루로 606 (구의동) 1층,음식,기타 간이,김밥/만두/분식,127.095103166634,37.5413676022793,서울특별시 광진구 광나루로 606
비어마켓,서울특별시 광진구 능동로19길 8 (화양동) 2층,음식,기타 간이,치킨,127.073419449856,37.5470562814503,서울특별시 광진구 능동로19 길 8
라와마라탕,서울특별시 광진구 아차산로33길 51-4 (화양동) 2층,음식,중식,마라탕/훠궈,127.070655660968,37.5427005054299,서울특별시 광진구 아차산로33 길 51 4
참숯바베큐,서울특별시 광진구 천호대로 808 (광장동) 1층,음식,기타 간이,치킨,127.102719694954,37.5450659785248,서울특별시 광진구 천호대로 808
컴포즈커피,서울특별시 광진구 능동로13길 30 (화양동) 1층,음식,비알코올 ,카페,127.070579159,37.543393712876,서울특별시 광진구 능동로13 길 30
영각,서울특별시 광진구 면목로 56 (중곡동) 1층,음식,중식,중국집,127.077539645607,37.5589193323367,서울특별시 광진구 면목로 56
하동우렁추어탕,서울특별시 광진구 자양로 277 (구의동),음식,한식,국/탕/찌개류,127.091084698253,37.5507977889078,서울특별시 광진구 자양로 277
백쉐프초밥가게,서울특별시 광진구 광나루로 410 (화양동) 1층,음식,일식,일식 회/초밥,127.075032614343,37.5465553300277,서울특별시 광진구 광나루로 410
두남,서울특별시 광진구 아차산로31길 17 (화양동) 2층,음식,한식,백반/한정식,127.069523040272,37.5418716292124,서울특별시 광진구 아차산로31 길 17
성수완당,서울특별시 광진구 아차산로51길 4 (구의동),음식,한식,백반/한정식,127.08542107211,37.5373103568477,서울특별시 광진구 아차산로51 길 4
와9 이닭,서울특별시 광진구 자양로13나길 34 (자양동) 1층,음식,기타 간이,치킨,127.079514243566,37.5345703133919,서울특별시 광진구 자양로13 나길 34
락진푸드,서울특별시 광진구 군자로 83 (군자동) 1층,음식,기타 간이,김밥/만두/분식,127.070885840776,37.5505955222815,서울특별시 광진구 군자로 83
금밥이레,서울특별시 광진구 자양로 206 (구의동),음식,한식,백반/한정식,127.086056199066,37.5455328741169,서울특별시 광진구 자양로 206
에이미스,서울특별시 광진구 강변역로 2 (구의동) 1층,음식,비알코올 ,카페,127.089941933182,37.5377417469435,서울특별시 광진구 강변역로 2
블루,서울특별시 광진구 아차산로25길 15 (화양동) 1층,음식,주점,요리 주점,127.066702168558,37.5421286935917,서울특별시 광진구 아차산로25 길 15
체리커피,서울특별시 광진구 능동로 284 (능동) 2층,음식,비알코올 ,카페,127.078706661297,37.5551440353372,서울특별시 광진구 능동로 284
어블리,서울특별시 광진구 천호대로 516 (군자동) 1층,음식,비알코올 ,카페,127.075668187497,37.5583190135317,서울특별시 광진구 천호대로 516
초지일관홍대리,서울특별시 광진구 아차산로34길 7 (자양동) 1층,음식,주점,요리 주점,127.069685237894,37.5397464252832,서울특별시 광진구 아차산로34 길 7
미가유황오리,서울특별시 광진구 동일로76길 63 (중곡동),음식,한식,돼지고기 구이/찜,127.082078584357,37.5681273876869,서울특별시 광진구 동일로76 길 63
군자산책,서울특별시 광진구 능동로44길 41 (중곡동) 1층,음식,한식,백반/한정식,127.083872735534,37.5602751656383,서울특별시 광진구 능동로44 길 41
별과음악사이,서울특별시 광진구 긴고랑로 50 (중곡동) 1층,음식,주점,요리 주점,127.081651787245,37.5623213142766,서울특별시 광진구 긴고랑로 50
피치랑,서울특별시 광진구 아차산로40길 55 (자양동) 1층,음식,기타 간이,피자,127.07780985857,37.5351517110898,서울특별시 광진구 아차산로40 길 55
팬시,서울특별시 광진구 동일로 411 (중곡동) 1층,음식,비알코올 ,카페,127.077866324994,37.5673106490631,서울특별시 광진구 동일로 411
스칼렛,서울특별시 광진구 아차산로51길 36 (구의동) 2층,음식,주점,요리 주점,127.08510094855,37.5385062777502,서울특별시 광진구 아차산로51 길 36
스시노칸도어린이대공원역점,서울특별시 광진구 광나루로 369 (군자동) 2층,음식,일식,일식 회/초밥,127.07103693168,37.5484522110591,서울특별시 광진구 광나루로 369
킹리,서울특별시 광진구 아차산로57길 10-1 (구의동) 1층,음식,주점,요리 주점,127.088376413245,37.5390001569182,서울특별시 광진구 아차산로57 길 10 1
송파족발,서울특별시 광진구 아차산로 431 (구의동) 1층,음식,한식,족발/보쌈,127.090168585722,37.5386445468198,서울특별시 광진구 아차산로 431
코후쿠행복,서울특별시 광진구 아차산로29길 24 (화양동) 2층,음식,주점,요리 주점,127.068651350523,37.5419007993371,서울특별시 광진구 아차산로29 길 24
커피나무어린이대공원역점,서울특별시 광진구 광나루로19길 38 (군자동) 2층,음식,비알코올 ,카페,127.073210177707,37.5493342975485,서울특별시 광진구 광나루로19 길 38
비엔나커피하우스건대스타시티점,서울특별시 광진구 능동로 92 (자양동) 2층,음식,비알코올 ,카페,127.07119956705,37.538992451652,서울특별시 광진구 능동로 92
경복궁퍼시픽스타,서울특별시 광진구 능동로 90 (자양동) 1층,음식,한식,백반/한정식,127.070902015585,37.53835036397,서울특별시 광진구 능동로 90
커피타다,서울특별시 광진구 자양로28길 19 (구의동) 1층,음식,비알코올 ,카페,127.085371638014,37.5422837856386,서울특별시 광진구 자양로28 길 19
플랫카페,서울특별시 광진구 자양로23길 73 (구의동) 1층,음식,비알코올 ,카페,127.083680928225,37.5435862143318,서울특별시 광진구 자양로23 길 73
뚱배,서울특별시 광진구 긴고랑로 25 (중곡동),음식,주점,요리 주점,127.079282573821,37.5635282881827,서울특별시 광진구 긴고랑로 25
진짜곱창,서울특별시 광진구 자양로22길 33 (구의동) 1층,음식,한식,곱창 전골/구이,127.085165288845,37.5397231976637,서울특별시 광진구 자양로22 길 33
멕시카나,서울특별시 광진구 자양로 254 (구의동) 1층,음식,기타 간이,치킨,127.0896494494,37.5487683763354,서울특별시 광진구 자양로 254
카페수달하다,서울특별시 광진구 동일로62길 14 (중곡동),음식,비알코올 ,카페,127.074892883419,37.5596915465918,서울특별시 광진구 동일로62 길 14
가츠시,서울특별시 광진구 광나루로 418 (화양동) 1층,음식,일식,일식 회/초밥,127.075702679357,37.546362345776,서울특별시 광진구 광나루로 418
프랭크버거,서울특별시 광진구 뚝섬로 595 (자양동) 1층,음식,기타 간이,버거,127.076181933851,37.5332017231313,서울특별시 광진구 뚝섬로 595
셰프케이,서울특별시 광진구 천호대로127길 22 (중곡동),음식,서양식,경양식,127.090030854666,37.5537000675702,서울특별시 광진구 천호대로127 길 22
후토,서울특별시 광진구 동일로24길 98 (화양동) 2층,음식,주점,요리 주점,127.070230280124,37.5423277257285,서울특별시 광진구 동일로24 길 98
임면옥,서울특별시 광진구 능동로 338 (중곡동) 1층,음식,한식,냉면/밀면,127.081029983553,37.5594961913507,서울특별시 광진구 능동로 338
에이밀,서울특별시 광진구 군자로 180 (군자동),음식,비알코올 ,카페,127.078146248951,37.5565362885835,서울특별시 광진구 군자로 180
미래푸드,서울특별시 광진구 긴고랑로36길 39 (중곡동) 1층,음식,기타 간이,그 외 기타 간이 음식점,127.090469291299,37.5576680692077,서울특별시 광진구 긴고랑로36 길 39
옛사랑,서울특별시 광진구 답십리로 376 (중곡동),음식,주점,요리 주점,127.082095043029,37.5713983203755,서울특별시 광진구 답십리로 376
우리할매,서울특별시 광진구 자양로15길 72 (자양동) 1층,음식,한식,백반/한정식,127.079767595982,37.5351309408965,서울특별시 광진구 자양로15 길 72
더블루,서울특별시 광진구 동일로24길 102 (화양동) 1층,음식,주점,요리 주점,127.070457920388,37.5422213917277,서울특별시 광진구 동일로24 길 102
어울림,서울특별시 광진구 광장로1나길 10 (광장동) 1층,음식,한식,백반/한정식,127.101999916397,37.5484664867045,서울특별시 광진구 광장로1 나길 10
숙성회손두부화양동,서울특별시 광진구 광나루로12길 19 (화양동) 1층,음식,한식,백반/한정식,127.067538924481,37.5467216535011,서울특별시 광진구 광나루로12 길 19
어번던트,서울특별시 광진구 천호대로111길 20 (중곡동) 1층,음식,비알코올 ,카페,127.082507019552,37.5571919805524,서울특별시 광진구 천호대로111 길 20
라운지,서울특별시 광진구 동일로22길 71 (화양동) 3층,음식,주점,요리 주점,127.068192376349,37.5415007158202,서울특별시 광진구 동일로22 길 71
일팔공일오,서울특별시 광진구 뚝섬로28길 4 (자양동) 1층,음식,기타 간이,빵/도넛,127.064706729486,37.5360938808924,서울특별시 광진구 뚝섬로28 길 4
수수授受,서울특별시 광진구 능동로36길 186 (능동) 2층,음식,비알코올 ,카페,127.088269832264,37.5523979794145,서울특별시 광진구 능동로36 길 186
바다킹수산,서울특별시 광진구 아차산로62길 3 (구의동) 1층,음식,한식,횟집,127.093498265575,37.5393369335475,서울특별시 광진구 아차산로62 길 3
공백,서울특별시 광진구 자양번영로3길 37 (자양동) 1층,음식,비알코올 ,카페,127.073039509173,37.5320417720221,서울특별시 광진구 자양번영로3 길 37
봄희,서울특별시 광진구 면목로16길 4 (중곡동) 1층,음식,비알코올 ,카페,127.083308308602,37.569389399974,서울특별시 광진구 면목로16 길 4
라이트잇,서울특별시 광진구 광나루로37길 12 (구의동) 1층,음식,서양식,경양식,127.087777792106,37.5454110288645,서울특별시 광진구 광나루로37 길 12
달리는커피,서울특별시 광진구 광장로 78 (광장동) 1층,음식,비알코올 ,카페,127.105620356489,37.5476019228177,서울특별시 광진구 광장로 78
넬솜커피,서울특별시 광진구 답십리로 398 (중곡동) 1층,음식,비알코올 ,카페,127.084658064842,37.5710217598887,서울특별시 광진구 답십리로 398
소도,서울특별시 광진구 자양로37가길 4 (구의동) 1층,음식,한식,백반/한정식,127.087374836583,37.547831744914,서울특별시 광진구 자양로37 가길 4
먹오삼,서울특별시 광진구 구의로 8 (구의동) 1층,음식,한식,백반/한정식,127.089365044023,37.5386563741243,서울특별시 광진구 구의로 8
단오방뚝배기떡볶이광장점,서울특별시 광진구 아차산로 502 (광장동) 1층,음식,기타 간이,김밥/만두/분식,127.097219475403,37.5413477586036,서울특별시 광진구 아차산로 502
일품양평해장국,서울특별시 광진구 군자로 70 (군자동) 1층,음식,한식,국/탕/찌개류,127.070848385337,37.5490544313962,서울특별시 광진구 군자로 70
명동홍두깨칼국수,서울특별시 광진구 긴고랑로11길 11 (중곡동) 1층,음식,한식,국수/칼국수,127.081281458183,37.5639042794644,서울특별시 광진구 긴고랑로11 길 11
아우네우리돼지생고기전문,서울특별시 광진구 자양번영로 15 (자양동),음식,한식,돼지고기 구이/찜,127.074805878135,37.531019412141,서울특별시 광진구 자양번영로 15
군자점굽네치킨,서울특별시 광진구 군자로 168 (군자동) 1층,음식,기타 간이,치킨,127.077442937131,37.5557468817975,서울특별시 광진구 군자로 168
과일에반하다프루타,서울특별시 광진구 동일로22길 31 (화양동) 1층,음식,비알코올 ,카페,127.066033355856,37.5422225212476,서울특별시 광진구 동일로22 길 31
차고집냉면,서울특별시 광진구 광나루로 410 (화양동) 1층,음식,한식,냉면/밀면,127.075032614343,37.5465553300277,서울특별시 광진구 광나루로 410
화양슈퍼,서울특별시 광진구 동일로22길 50 (화양동) 1층,음식,주점,요리 주점,127.066956484809,37.5416981987262,서울특별시 광진구 동일로22 길 50
본죽앤비빔밥,서울특별시 광진구 자양로 113 (자양동) 1층,음식,한식,백반/한정식,127.082958502078,37.5378949645998,서울특별시 광진구 자양로 113
성수계,서울특별시 광진구 아차산로 209 (화양동) 1층,음식,한식,횟집,127.066959291749,37.5414729580666,서울특별시 광진구 아차산로 209
피크닉데이,서울특별시 광진구 능동로13길 101 (화양동) 1층,음식,서양식,경양식,127.068082868981,37.5457528129474,서울특별시 광진구 능동로13 길 101
고향반점,서울특별시 광진구 동일로18길 101 (자양동) 1층,음식,중식,중국집,127.068343191873,37.5384743721485,서울특별시 광진구 동일로18 길 101
고망고건대,서울특별시 광진구 아차산로30길 8 (자양동) 1층,음식,비알코올 ,카페,127.067595067381,37.5403967181158,서울특별시 광진구 아차산로30 길 8
동민수산시마스시건대,서울특별시 광진구 능동로 90 (자양동) 1층,음식,일식,일식 회/초밥,127.070902015585,37.53835036397,서울특별시 광진구 능동로 90
노랑통닭,서울특별시 광진구 아차산로29길 42 (화양동) 1층,음식,기타 간이,치킨,127.06901656152,37.5425614467657,서울특별시 광진구 아차산로29 길 42
향수,서울특별시 광진구 동일로 166 (화양동) 1층,음식,한식,백반/한정식,127.066970900975,37.5468973766091,서울특별시 광진구 동일로 166
추억의수제돈까스,서울특별시 광진구 동일로52길 39 (군자동) 1층,음식,기타 간이,그 외 기타 간이 음식점,127.073355973307,37.55401189271,서울특별시 광진구 동일로52 길 39
맘스터치중곡역점,서울특별시 광진구 능동로 409-1 (중곡동) 2층,음식,기타 간이,버거,127.083942248009,37.5656910111061,서울특별시 광진구 능동로 409 1
라비타37,서울특별시 광진구 자양로 203 (구의동) 1층,음식,비알코올 ,카페,127.08554513371,37.545682096204,서울특별시 광진구 자양로 203
포계촌닭한마리,서울특별시 광진구 능동로 380 (중곡동),음식,한식,닭/오리고기 구이/찜,127.082955393878,37.5630883285473,서울특별시 광진구 능동로 380
다호,서울특별시 광진구 면목로 82 (중곡동),음식,주점,생맥주 전문,127.078770921677,37.5609563071064,서울특별시 광진구 면목로 82
맛나국수,서울특별시 광진구 긴고랑로 92 (중곡동) 1층,음식,한식,국수/칼국수,127.0855929094,37.5602975113587,서울특별시 광진구 긴고랑로 92
천미식당,서울특별시 광진구 능동로 19 (자양동) 1층,음식,중식,중국집,127.06722140336,37.5331493082553,서울특별시 광진구 능동로 19
노떼,서울특별시 광진구 천호대로111길 44 (중곡동) 1층,음식,서양식,경양식,127.083037768505,37.5582142902507,서울특별시 광진구 천호대로111 길 44
오투스페이스강변점,서울특별시 광진구 광나루로56길 85 (구의동) 2층,음식,기타 간이,김밥/만두/분식,127.095680669092,37.53571340911,서울특별시 광진구 광나루로56 길 85
