상호,주소,상권업종대분류명,상권업종중분류명,상권업종소분류명,경도,위도,도로명주소
등촌샤브칼국수,서울특별시 광진구 용마산로 128 (중곡동) 1층,음식,한식,국수/칼국수,127.08690538898,37.5649751056505,서울특별시 광진구 용마산로 128
케이투,서울특별시 광진구 자양로 73 (자양동) 1층,소매,오락용품 소매,운동용품 소매업,127.084099623895,37.5343356495957,서울특별시 광진구 자양로 73
하나오토,서울특별시 광진구 뚝섬로 612-1 (자양동) 1층,수리·개인,자동차 수리·세차,자동차 정비소,127.07768563978,37.5323754970204,서울특별시 광진구 뚝섬로 612-1
어울림공인중개사사무소,서울특별시 광진구 천호대로129길 69 (중곡동) 1층,부동산,부동산 서비스,부동산 중개/대리업,127.092613417836,37.55445880485,서울특별시 광진구 천호대로129길 69
엠필기획,서울특별시 광진구 뚝섬로60길 5 (자양동) 2층,과학·기술,광고,광고 대행업,127.086564489982,37.53262471739,서울특별시 광진구 뚝섬로60길 5
현성BCS,서울특별시 광진구 자양로32길 79 (구의동) 1층,시설관리·임대,청소·방제,건축물 일반 청소업,127.089683572587,37.5441011894182,서울특별시 광진구 자양로32길 79
삼첩분식,서울특별시 광진구 자양로23길 38 (구의동) 1층,음식,기타 간이,김밥/만두/분식,127.083042858221,37.5420945250234,서울특별시 광진구 자양로23길 38
선약국,서울특별시 광진구 용마산로 8 (중곡동),소매,의약·화장품 소매,약국,127.088711318276,37.5542485422297,서울특별시 광진구 용마산로 8
보맥스,서울특별시 광진구 면목로17길 40 (중곡동) 1층,소매,식료품 소매,건강보조식품 소매업,127.081038111017,37.5708134269532,서울특별시 광진구 면목로17길 40
나우컴즈,서울특별시 광진구 아차산로78길 170 (광장동) 3층,과학·기술,광고,광고 대행업,127.108321079096,37.5479377169447,서울특별시 광진구 아차산로78길 170
실로암목욕장,서울특별시 광진구 용마산로 171 (중곡동) 2층,수리·개인,욕탕·신체관리,목욕탕/사우나,127.085496407539,37.5691180347155,서울특별시 광진구 용마산로 171
그린세기냉열,서울특별시 광진구 긴고랑로36길 8 (중곡동) 1층,소매,철물·건설자재 소매,철물/공구 소매업,127.088965209134,37.5584944497786,서울특별시 광진구 긴고랑로36길 8
임페리얼플라워아트,서울특별시 광진구 능동로51길 32 (중곡동) 1층,소매,식물 소매,꽃집,127.082405855343,37.5663638767449,서울특별시 광진구 능동로51길 32
정우종합기술,서울특별시 광진구 아차산로51길 66 (구의동) 2층,과학·기술,기술 서비스,건축 설계 및 관련 서비스업,127.085027422406,37.5398933295488,서울특별시 광진구 아차산로51길 66
글로벌이앤아이,서울특별시 광진구 용마산로8라길 10 (중곡동) 4층,교육,교육 지원,기타 교육지원 서비스업,127.090000007676,37.5608902129415,서울특별시 광진구 용마산로8라길 10
대진이앤에스,서울특별시 광진구 자양로18길 65 (구의동) 1층,소매,철물·건설자재 소매,철물/공구 소매업,127.087116773946,37.5383686992859,서울특별시 광진구 자양로18길 65
멕시카나치킨자양,서울특별시 광진구 뚝섬로30길 39 (자양동),음식,기타 간이,치킨,127.067338315835,37.5346639998942,서울특별시 광진구 뚝섬로30길 39
천냥앤DC마트,서울특별시 광진구 구의로 31 (구의동) 1층,소매,종합 소매,그 외 기타 종합 소매업,127.089554492605,37.5407572886769,서울특별시 광진구 구의로 31
박남석세무회계사무소,서울특별시 광진구 능동로 327-1 (중곡동) 2층,과학·기술,회계·세무,세무사,127.080232198316,37.5590214332579,서울특별시 광진구 능동로 327-1
옥문,서울특별시 광진구 광나루로56길 29 (구의동) 1층,음식,중식,중국집,127.096514325742,37.5369542342159,서울특별시 광진구 광나루로56길 29
남상록법무사사무소,서울특별시 광진구 뚝섬로 587 (자양동) 3층,과학·기술,법무관련 ,법무사,127.075386538219,37.5334748247513,서울특별시 광진구 뚝섬로 587
수,서울특별시 광진구 동일로46길 23-11 (군자동),과학·기술,전문 디자인,시각 디자인업,127.071298687492,37.5538065083789,서울특별시 광진구 동일로46길 23-11
우림공방,서울특별시 광진구 천호대로109길 32 (중곡동),교육,기타 교육,기타 기술/직업 훈련학원,127.081556192716,37.5581216798621,서울특별시 광진구 천호대로109길 32
지티에스글로벌,서울특별시 광진구 광나루로56길 85 (구의동) 7층,소매,중고 상품 소매,중고 상품 소매업,127.095680669092,37.53571340911,서울특별시 광진구 광나루로56길 85
코앤드씨어쏘씨에이트,서울특별시 광진구 광나루로56길 85 (구의동),과학·기술,기술 서비스,도시 계획 및 조경 설계 서비스업,127.095680669092,37.53571340911,서울특별시 광진구 광나루로56길 85
고려,서울특별시 광진구 광나루로56길 85 (구의동) B1층,소매,시계·귀금속 소매,시계/귀금속 소매업,127.095680669092,37.53571340911,서울특별시 광진구 광나루로56길 85
김씨헤어,서울특별시 광진구 능동로 338 (중곡동) 1층,수리·개인,이용·미용,미용실,127.081029983553,37.5594961913507,서울특별시 광진구 능동로 338
오엠알프로,서울특별시 광진구 자양로 109 (자양동) 2층,소매,기타 상품 소매,그 외 기타 상품 전문 소매업,127.083077712509,37.5374003111359,서울특별시 광진구 자양로 109
이신우,서울특별시 광진구 자양로15길 27 (자양동) 1층,소매,섬유·의복·신발 소매,여성 의류 소매업,127.082172476095,37.5355551304537,서울특별시 광진구 자양로15길 27
청송식당,서울특별시 광진구 자양번영로6길 43 (자양동) 1층,음식,한식,백반/한정식,127.077871646183,37.5319714755057,서울특별시 광진구 자양번영로6길 43
베스트철판볶음밥,서울특별시 광진구 광나루로56길 85 (구의동) 1층,음식,한식,백반/한정식,127.095680669092,37.53571340911,서울특별시 광진구 광나루로56길 85
케이에스안경콘택트,서울특별시 광진구 천호대로 561 (중곡동) 1층,소매,안경·정밀기기 소매,안경렌즈 소매업,127.080651887676,37.5571054659597,서울특별시 광진구 천호대로 561
넘버쓰리,서울특별시 광진구 광나루로 585 (광장동),수리·개인,이용·미용,네일숍,127.094379960309,37.5431551536583,서울특별시 광진구 광나루로 585
바른푸드,서울특별시 광진구 뚝섬로35길 23 (자양동) 1층,음식,한식,백반/한정식,127.070502603217,37.5358873481177,서울특별시 광진구 뚝섬로35길 23
티앤엠,서울특별시 광진구 동일로20길 56 (자양동) 2층,과학·기술,기술 서비스,기타 엔지니어링 서비스업,127.06648466451,37.5405140923706,서울특별시 광진구 동일로20길 56
금연전담반,서울특별시 광진구 자양로 259 (구의동) 1층,소매,담배 소매,담배/전자담배 소매업,127.089721539027,37.5493546157344,서울특별시 광진구 자양로 259
OK공인중개사사무소,서울특별시 광진구 뚝섬로56길 56 (자양동) 1층,부동산,부동산 서비스,부동산 중개/대리업,127.082627391144,37.5288998777434,서울특별시 광진구 뚝섬로56길 56
동문카공업사,서울특별시 광진구 천호대로 623 (중곡동),수리·개인,자동차 수리·세차,자동차 정비소,127.086985565797,37.5546947459267,서울특별시 광진구 천호대로 623
테크노안경원,서울특별시 광진구 광나루로56길 85 (구의동) 1층,소매,안경·정밀기기 소매,안경렌즈 소매업,127.095680669092,37.53571340911,서울특별시 광진구 광나루로56길 85
퓨어워터,서울특별시 광진구 동일로62길 34 (중곡동) 2층,소매,의약·화장품 소매,화장품 소매업,127.075916580467,37.5592850807394,서울특별시 광진구 동일로62길 34
제이드소사이어티,서울특별시 광진구 천호대로124길 66 (능동) 1층,과학·기술,전문 디자인,제품 디자인업,127.085890860086,37.5516587448314,서울특별시 광진구 천호대로124길 66
현대,서울특별시 광진구 뚝섬로 618 (자양동) 지층,수리·개인,욕탕·신체관리,마사지/안마,127.078229903602,37.5322806305559,서울특별시 광진구 뚝섬로 618
맛대로치킨,서울특별시 광진구 자양로22길 20 (구의동),음식,주점,요리 주점,127.084432266804,37.5395192849571,서울특별시 광진구 자양로22길 20
신원구조안전기술단,서울특별시 광진구 아차산로70길 61 (광장동) 1층,과학·기술,기술 서비스,건축 설계 및 관련 서비스업,127.09994890021,37.5402152452564,서울특별시 광진구 아차산로70길 61
리본,서울특별시 광진구 용마산로 5 (중곡동) 1층,수리·개인,이용·미용,피부 관리실,127.088213820056,37.554208659395,서울특별시 광진구 용마산로 5
해정건축사사무소,서울특별시 광진구 능동로 253 (군자동) 5층,과학·기술,기술 서비스,건축 설계 및 관련 서비스업,127.076766649082,37.5527681302093,서울특별시 광진구 능동로 253
미장원,서울특별시 광진구 군자로 155 (군자동) 1층,수리·개인,이용·미용,미용실,127.076341660706,37.5551075367033,서울특별시 광진구 군자로 155
쉼표아로마,서울특별시 광진구 동일로4길 56-23 (자양동) 1층,수리·개인,이용·미용,피부 관리실,127.064857910121,37.5348606367524,서울특별시 광진구 동일로4길 56-23
파우제,서울특별시 광진구 아차산로 563 (광장동) 2층,시설관리·임대,여행사·보조,여행사,127.102911969818,37.544130344049,서울특별시 광진구 아차산로 563
대한민국재향군인회종합사업본부,서울특별시 광진구 자양로 58 (자양동) 2층,시설관리·임대,청소·방제,건축물 일반 청소업,127.085436533986,37.5332647463065,서울특별시 광진구 자양로 58
블루토모,서울특별시 광진구 답십리로82길 39 (중곡동),시설관리·임대,가정용품 대여,기타 개인/가정용품 대여업,127.082580906976,37.5696270324969,서울특별시 광진구 답십리로82길 39
힘찬건강생활,서울특별시 광진구 천호대로 611 (중곡동) 3층,소매,식료품 소매,건강보조식품 소매업,127.085723895479,37.5551355082725,서울특별시 광진구 천호대로 611
머리하기좋은날,서울특별시 광진구 용마산로5길 16-1 (중곡동) 1층,수리·개인,이용·미용,미용실,127.086734151539,37.5576752785836,서울특별시 광진구 용마산로5길 16-1
티유피앤디,서울특별시 광진구 자양로 75 (자양동) 3층,과학·기술,기술 서비스,건축 설계 및 관련 서비스업,127.084030308962,37.5344522489474,서울특별시 광진구 자양로 75
은주공방,서울특별시 광진구 능동로41길 6-7 (중곡동) 2층,교육,일반 교육,입시·교과학원,127.080603596231,37.5601145959407,서울특별시 광진구 능동로41길 6-7
행운미용실,서울특별시 광진구 자양로 309 (구의동),수리·개인,이용·미용,미용실,127.093105428164,37.5530839765615,서울특별시 광진구 자양로 309
FACOMMUNICATION,서울특별시 광진구 광나루로46길 9 (구의동) 2층,시설관리·임대,기타 사업 서비스,전시/컨벤션/행사 대행 서비스업,127.092714239248,37.5433405985714,서울특별시 광진구 광나루로46길 9
재미월드,서울특별시 광진구 긴고랑로36길 26 (중곡동) 지층,소매,오락용품 소매,장난감 소매업,127.089832783941,37.5578884267829,서울특별시 광진구 긴고랑로36길 26
펀비어킹,서울특별시 광진구 자양번영로 22 (자양동),음식,주점,생맥주 전문,127.075443279405,37.5316281097901,서울특별시 광진구 자양번영로 22
케이지씨판매광진지사,서울특별시 광진구 광나루로56길 29 (구의동) 2층,소매,식료품 소매,건강보조식품 소매업,127.096514325742,37.5369542342159,서울특별시 광진구 광나루로56길 29
현대골프,서울특별시 광진구 아차산로 522 (광장동) 1층,예술·스포츠,스포츠 서비스,골프 연습장,127.098967962476,37.5418026292856,서울특별시 광진구 아차산로 522
피디아이건축사사무소,서울특별시 광진구 광나루로52길 92 (구의동),과학·기술,기술 서비스,건축 설계 및 관련 서비스업,127.091009181936,37.5393087892754,서울특별시 광진구 광나루로52길 92
